acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
59.600000000000364,-36.0,37.59999999999991,209.9,-5.5,-9.0,2025-01-29 15:13:21,0.0
-0.3999999999996362,64.0,-94.40000000000009,202.9,7.5,-25.0,2025-01-29 15:13:21,0.0
27.600000000000364,-48.0,17.59999999999991,167.9,37.5,-6.0,2025-01-29 15:13:21,0.0
-100.39999999999964,112.0,-26.40000000000009,65.9,61.5,-5.0,2025-01-29 15:13:21,0.0
-76.39999999999964,4.0,-46.40000000000009,-10.099999999999994,48.5,31.0,2025-01-29 15:13:21,0.0
39.600000000000364,108.0,-2.400000000000091,-105.1,29.5,-3.0,2025-01-29 15:13:21,0.0
-36.399999999999636,36.0,125.59999999999991,-131.1,35.5,12.0,2025-01-29 15:13:21,0.0
-32.399999999999636,-100.0,93.59999999999991,-119.1,-16.5,4.0,2025-01-29 15:13:21,0.0
55.600000000000364,20.0,-22.40000000000009,-150.1,-116.5,20.0,2025-01-29 15:13:21,0.0
63.600000000000364,-160.0,-82.40000000000009,-131.1,-81.5,-19.0,2025-01-29 15:13:21,0.0
59.600000000000364,-152.0,93.59999999999991,-140.1,6.5,-24.0,2025-01-29 15:13:21,0.0
115.60000000000036,-124.0,173.5999999999999,-148.1,88.5,-23.0,2025-01-29 15:13:21,0.0
99.60000000000036,-148.0,105.59999999999991,-135.1,107.5,-44.0,2025-01-29 15:13:21,0.0
35.600000000000364,-80.0,-30.40000000000009,-124.1,55.5,-12.0,2025-01-29 15:13:21,0.0
51.600000000000364,-136.0,-6.400000000000091,-99.1,44.5,-22.0,2025-01-29 15:13:21,0.0
-88.39999999999964,-36.0,125.59999999999991,-80.1,21.5,36.0,2025-01-29 15:13:21,0.0
15.600000000000364,-56.0,181.5999999999999,-73.1,39.5,33.0,2025-01-29 15:13:22,0.0
91.60000000000036,-156.0,145.5999999999999,-52.099999999999994,18.5,4.0,2025-01-29 15:13:22,0.0
123.60000000000036,-20.0,125.59999999999991,-41.099999999999994,34.5,45.0,2025-01-29 15:13:22,0.0
-60.399999999999636,-56.0,25.59999999999991,14.900000000000006,66.5,-8.0,2025-01-29 15:13:22,0.0
63.600000000000364,-20.0,125.59999999999991,51.900000000000006,21.5,42.0,2025-01-29 15:13:22,0.0
75.60000000000036,24.0,213.5999999999999,15.900000000000006,8.5,9.0,2025-01-29 15:13:22,0.0
51.600000000000364,56.0,317.5999999999999,-20.099999999999994,-88.5,-7.0,2025-01-29 15:13:22,0.0
79.60000000000036,116.0,125.59999999999991,7.900000000000006,-80.5,-25.0,2025-01-29 15:13:22,0.0
43.600000000000364,116.0,5.599999999999909,-7.099999999999994,0.5,-19.0,2025-01-29 15:13:22,0.0
