acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
-13672,-556,120,-176,180,-179,2025-01-29 12:37:37,0.0
-13792,-564,144,-142,157,-181,2025-01-29 12:37:37,0.0
-13716,-516,232,-166,153,-160,2025-01-29 12:37:37,0.0
-13824,-540,236,-155,171,-176,2025-01-29 12:37:37,0.0
-13820,-516,208,-180,179,-169,2025-01-29 12:37:37,0.0
-13792,-504,200,-144,170,-174,2025-01-29 12:37:37,0.0
-13724,-564,64,-187,186,-183,2025-01-29 12:37:37,0.0
-13856,-604,248,-166,159,-179,2025-01-29 12:37:37,0.0
-13688,-536,96,-164,167,-169,2025-01-29 12:37:37,0.0
-13764,-556,260,-148,168,-174,2025-01-29 12:37:37,0.0
-13732,-552,148,-167,166,-168,2025-01-29 12:37:37,0.0
-13756,-488,192,-131,154,-163,2025-01-29 12:37:37,0.0
-13704,-616,152,-142,179,-195,2025-01-29 12:37:37,0.0
-13744,-584,48,-173,187,-167,2025-01-29 12:37:37,0.0
-13724,-516,152,-169,161,-165,2025-01-29 12:37:37,0.0
-13776,-580,232,-146,155,-190,2025-01-29 12:37:37,0.0
-13708,-624,124,-161,166,-169,2025-01-29 12:37:37,0.0
-13688,-496,140,-138,160,-174,2025-01-29 12:37:37,0.0
-13688,-536,252,-161,156,-169,2025-01-29 12:37:37,0.0
-13708,-544,144,-184,155,-176,2025-01-29 12:37:37,0.0
-13784,-520,244,-166,184,-172,2025-01-29 12:37:37,0.0
-13820,-456,244,-150,176,-170,2025-01-29 12:37:37,0.0
-13704,-592,152,-153,169,-173,2025-01-29 12:37:37,0.0
-13792,-564,204,-150,166,-196,2025-01-29 12:37:37,0.0
-13768,-544,52,-134,157,-189,2025-01-29 12:37:37,0.0
-13780,-580,132,-172,154,-181,2025-01-29 12:37:37,0.0
-13760,-560,216,-168,165,-173,2025-01-29 12:37:37,0.0
-13812,-420,132,-158,148,-201,2025-01-29 12:37:37,0.0
-13888,-568,208,-160,172,-191,2025-01-29 12:37:37,0.0
-13784,-512,124,-179,181,-170,2025-01-29 12:37:37,0.0
-13772,-508,160,-149,174,-182,2025-01-29 12:37:37,0.0
-13828,-584,256,-176,158,-181,2025-01-29 12:37:37,0.0
-13712,-536,172,-157,159,-186,2025-01-29 12:37:37,0.0
-13828,-536,96,-168,157,-164,2025-01-29 12:37:37,0.0
-13772,-624,240,-181,176,-179,2025-01-29 12:37:37,0.0
-13768,-512,176,-165,167,-166,2025-01-29 12:37:37,0.0
-13828,-600,188,-158,163,-185,2025-01-29 12:37:37,0.0
-13808,-500,196,-196,167,-174,2025-01-29 12:37:37,0.0
-13804,-540,32,-172,179,-172,2025-01-29 12:37:37,0.0
-13780,-536,196,-183,171,-177,2025-01-29 12:37:37,0.0
-13836,-508,220,-138,181,-171,2025-01-29 12:37:37,0.0
-13716,-516,252,-172,156,-169,2025-01-29 12:37:37,0.0
-13764,-540,152,-144,163,-186,2025-01-29 12:37:37,0.0
-13788,-524,156,-159,183,-164,2025-01-29 12:37:37,0.0
-13732,-552,132,-157,166,-180,2025-01-29 12:37:37,0.0
-13800,-600,196,-161,172,-159,2025-01-29 12:37:37,0.0
-13768,-500,176,-168,145,-190,2025-01-29 12:37:37,0.0
-13844,-588,188,-177,158,-148,2025-01-29 12:37:37,0.0
-13828,-660,232,-163,169,-175,2025-01-29 12:37:37,0.0
-13732,-604,304,-163,151,-143,2025-01-29 12:37:37,0.0
-13796,-540,164,-137,156,-198,2025-01-29 12:37:37,0.0
-13780,-540,60,-174,182,-182,2025-01-29 12:37:37,0.0
-13656,-552,260,-146,150,-163,2025-01-29 12:37:37,0.0
-13776,-552,52,-163,156,-179,2025-01-29 12:37:37,0.0
-13832,-464,248,-156,170,-191,2025-01-29 12:37:37,0.0
-13800,-652,40,-159,172,-173,2025-01-29 12:37:37,0.0
-13756,-528,92,-163,156,-154,2025-01-29 12:37:37,0.0
-13680,-512,180,-162,161,-188,2025-01-29 12:37:37,0.0
-13728,-520,144,-137,174,-169,2025-01-29 12:37:37,0.0
-13892,-620,64,-183,164,-168,2025-01-29 12:37:38,0.0
-13772,-504,-28,-184,162,-164,2025-01-29 12:37:38,0.0
-13796,-632,-20,-148,174,-175,2025-01-29 12:37:38,0.0
-13792,-476,172,-185,152,-165,2025-01-29 12:37:38,0.0
-13836,-620,92,-158,162,-172,2025-01-29 12:37:38,0.0
-13812,-476,192,-172,156,-162,2025-01-29 12:37:38,0.0
-13788,-580,132,-154,168,-183,2025-01-29 12:37:38,0.0
-13836,-560,244,-160,169,-171,2025-01-29 12:37:38,0.0
-13792,-472,248,-172,168,-180,2025-01-29 12:37:38,0.0
-13804,-464,256,-163,157,-167,2025-01-29 12:37:38,0.0
-13756,-668,196,-170,165,-159,2025-01-29 12:37:38,0.0
-13756,-512,8,-155,186,-164,2025-01-29 12:37:38,0.0
-13752,-640,168,-142,172,-183,2025-01-29 12:37:38,0.0
-13844,-444,260,-166,172,-184,2025-01-29 12:37:38,0.0
-13744,-528,356,-145,179,-175,2025-01-29 12:37:38,0.0
-13768,-544,172,-170,168,-171,2025-01-29 12:37:38,0.0
-13784,-528,216,-159,147,-154,2025-01-29 12:37:38,0.0
-13808,-532,136,-154,157,-167,2025-01-29 12:37:38,0.0
-13788,-592,160,-152,155,-159,2025-01-29 12:37:38,0.0
-13796,-472,140,-143,160,-185,2025-01-29 12:37:38,0.0
-13744,-520,124,-156,166,-187,2025-01-29 12:37:38,0.0
-13736,-500,232,-160,158,-163,2025-01-29 12:37:38,0.0
-13828,-548,172,-153,148,-167,2025-01-29 12:37:38,0.0
-13760,-488,24,-174,155,-160,2025-01-29 12:37:38,0.0
-13744,-488,200,-152,151,-175,2025-01-29 12:37:38,0.0
-13772,-516,64,-149,158,-178,2025-01-29 12:37:38,0.0
-13708,-652,248,-159,156,-189,2025-01-29 12:37:38,0.0
-13756,-528,256,-159,164,-159,2025-01-29 12:37:38,0.0
-13784,-484,260,-150,184,-177,2025-01-29 12:37:38,0.0
-13708,-568,128,-155,174,-188,2025-01-29 12:37:38,0.0
-13764,-564,152,-159,133,-165,2025-01-29 12:37:38,0.0
-13748,-520,260,-127,175,-184,2025-01-29 12:37:38,0.0
-13764,-604,228,-183,176,-170,2025-01-29 12:37:38,0.0
-13772,-536,216,-147,144,-169,2025-01-29 12:37:38,0.0
-13744,-568,48,-116,181,-150,2025-01-29 12:37:38,0.0
-13700,-548,140,-143,170,-182,2025-01-29 12:37:38,0.0
-13800,-524,192,-186,161,-154,2025-01-29 12:37:38,0.0
-13888,-540,72,-165,165,-191,2025-01-29 12:37:38,0.0
-13776,-552,232,-139,173,-170,2025-01-29 12:37:38,0.0
-13728,-500,192,-181,170,-181,2025-01-29 12:37:38,0.0
-13700,-496,140,-137,181,-173,2025-01-29 12:37:38,
-13768,-476,236,-153,171,-187,2025-01-29 12:37:38,0.0
-13764,-560,120,-165,189,-158,2025-01-29 12:37:38,0.0
-13740,-580,204,-148,173,-177,2025-01-29 12:37:38,0.0
-13724,-564,216,-151,178,-170,2025-01-29 12:37:38,0.0
-13784,-604,128,-170,182,-178,2025-01-29 12:37:38,0.0
-13816,-596,160,-170,180,-175,2025-01-29 12:37:38,0.0
-13736,-540,216,-171,169,-184,2025-01-29 12:37:38,0.0
-13816,-460,244,-154,170,-169,2025-01-29 12:37:38,0.0
-13840,-496,268,-150,169,-190,2025-01-29 12:37:38,0.0
-13784,-488,80,-164,151,-184,2025-01-29 12:37:38,0.0
-13752,-604,148,-169,170,-178,2025-01-29 12:37:38,0.0
-13716,-624,280,-177,165,-185,2025-01-29 12:37:38,0.0
-13720,-512,172,-155,164,-184,2025-01-29 12:37:38,0.0
-13800,-528,124,-147,142,-180,2025-01-29 12:37:38,0.0
-13820,-524,320,-165,173,-175,2025-01-29 12:37:38,0.0
-13792,-528,176,-142,157,-181,2025-01-29 12:37:38,0.0
-13880,-540,184,-160,146,-189,2025-01-29 12:37:38,0.0
-13808,-560,152,-153,141,-164,2025-01-29 12:37:38,0.0
-13880,-540,128,-165,166,-176,2025-01-29 12:37:38,0.0
-13720,-460,168,-168,175,-203,2025-01-29 12:37:39,0.0
-13732,-512,292,-175,170,-171,2025-01-29 12:37:39,0.0
-13836,-512,96,-166,145,-169,2025-01-29 12:37:39,0.0
-13660,-532,156,-149,180,-178,2025-01-29 12:37:39,0.0
-13808,-452,68,-177,173,-171,2025-01-29 12:37:39,0.0
-13748,-588,348,-158,159,-194,2025-01-29 12:37:39,0.0
-13728,-544,128,-161,162,-184,2025-01-29 12:37:39,0.0
-13848,-512,4,-158,148,-178,2025-01-29 12:37:39,0.0
-13856,-588,144,-144,147,-179,2025-01-29 12:37:39,0.0
-13820,-508,8,-147,161,-184,2025-01-29 12:37:39,0.0
-13836,-500,204,-170,162,-162,2025-01-29 12:37:39,0.0
-13816,-476,384,-193,159,-189,2025-01-29 12:37:39,0.0
-13788,-516,228,-159,176,-188,2025-01-29 12:37:39,0.0
-13756,-528,56,-162,152,-166,2025-01-29 12:37:39,0.0
